image_name,scale,center_w,center_h,original_0_x,original_0_y,original_1_x,original_1_y,original_2_x,original_2_y,original_3_x,original_3_y,original_4_x,original_4_y,original_5_x,original_5_y,original_6_x,original_6_y
lfpw/trainset/image_0452.png,1.145,252.5,319.5,245.11460133333333,302.04406366666666,243.60147483333336,201.96583,289.515686,252.002866,351.775346,288.134146,348.729916,248.955413,355.805851,214.254534,361.006492,249.189255
afw/447910249_1.jpg,1.165,523.0,356.5,307.08703883333334,575.2114443333334,292.7815636666666,485.1871996666667,321.85503900000003,515.645874,393.12396,545.042826,378.086265,502.917404,400.939834,470.624424,414.939587,495.716658
helen/trainset/2699025198_1.jpg,2.49,703.0,698.5,557.8246228333334,821.0841266666666,554.5758836666665,617.2604006666667,625.227423,721.5715280000001,764.993638,774.233675,754.385009,708.813141,792.538573,637.208691,801.336605,706.427409
lfpw/trainset/image_0545.png,0.665,218.5,114.0,86.72121533333332,263.33375666666666,80.45204816666667,215.13443099999998,97.384977,247.780828,136.407903,253.622031,128.619681,239.960106,140.370812,217.814626,143.682164,237.410632
helen/trainset/2397897525_1.jpg,2.775,755.5,643.5,489.23493433333334,916.0668001666667,511.6385115,730.1861901666666,573.260665,884.057681,720.21032,946.786898,707.838748,884.648318,774.036571,817.551597,768.2960860000001,895.938064
lfpw/trainset/image_0084.png,0.875,220.5,218.0,169.394579,255.5065296666667,167.40028166666667,185.55677416666666,187.289993,218.00987200000003,230.486285,259.308605,227.26749,217.009048,248.58424900000003,181.290323,253.262141,216.265668
helen/trainset/2407762189_1.jpg,1.495,284.5,441.5,343.3179983333334,359.7337,354.01840266666665,223.2549336666667,401.099837,295.194965,458.0362769999999,364.381056,459.319375,298.147636,501.967208,245.631844,508.0481400000001,301.93253
helen/trainset/2649826959_1.jpg,1.49,448.5,463.0,367.9338668333333,561.1427051666667,369.3384521666667,464.44656466666675,412.51912,549.87149,498.271831,557.0785639999999,491.687555,544.667746,543.7583599999999,483.237382,549.149818,538.90754
helen/trainset/1673608778_1.jpg,9.955,2035.5,1401.0,891.4875619999999,2572.5357485,891.3608009999999,1775.8368183333332,1118.07675,2200.260838,1701.6277690000002,2403.566967,1606.636867,2165.601464,1838.902459,1896.033652,1851.211684,2150.284479
afw/18489332_2.jpg,0.51,174.5,447.0,412.63089433333334,210.5090875,413.32261616666665,175.85563250000004,425.366712,205.647733,458.392764,209.947849,457.703988,200.787335,470.133289,179.916599,471.011072,199.738644
helen/trainset/2851042664_1.jpg,5.835,1525.5,1259.5,882.8173588333334,1780.470351,893.3151485,1280.3074793333333,1029.652941,1539.180996,1315.331597,1825.543382,1317.823544,1547.382704,1530.704263,1312.698299,1606.329116,1563.799029
helen/trainset/2421887901_1.jpg,2.25,719.5,707.0,573.6281061666667,805.0272468333333,579.7348038333333,622.4985535000001,643.298593,709.16685,781.348509,800.406884,780.494831,720.337009,805.3129190000001,640.042825,810.964852,722.103771
lfpw/trainset/image_0438.png,0.5,73.0,281.0,251.00373449999998,83.3575545,247.97679383333332,41.8380485,271.077257,52.621607,303.613588,77.27161600000001,301.229781,54.878587,302.827227,41.66685,309.589342,53.526522
lfpw/trainset/image_0321.png,0.685,209.5,247.5,207.01876149999998,209.43511966666665,204.23043066666665,157.304605,231.578487,165.85228999999998,270.910336,209.660266,265.935312,173.43553500000002,277.32332599999995,164.737928,292.984887,175.039976
helen/trainset/2303538653_1.jpg,1.59,362.0,388.0,296.94043066666666,448.5364935,285.317492,314.0611171666667,336.765535,381.81,424.014776,418.462351,413.408563,368.504557,450.173323,317.964474,468.987116,361.672534
lfpw/trainset/image_0044.png,0.85,187.0,282.5,229.14284916666668,231.5827395,228.24554650000002,162.25150966666664,260.679205,199.846633,301.327237,225.77265,300.79391200000003,197.123085,316.451234,169.28926,322.39995600000003,197.794484
lfpw/trainset/image_0548.png,1.17,665.0,347.0,277.024331,713.0940765,273.943738,611.1517333333334,303.864933,655.621584,375.84148,695.72673,367.411663,652.8195,393.861748,617.397058,399.018337,652.486366
helen/trainset/2106789492_1.jpg,2.56,775.5,428.0,261.477139,736.7862971666667,294.41238816666663,594.4860776666667,370.18149,575.448604,479.70116,739.367174,488.266127,624.240461,540.860948,607.972657,532.3031940000001,644.783675
helen/trainset/2741469993_1.jpg,6.395,1463.0,1236.5,842.5136793333332,1854.7640826666666,830.7930141666666,1374.8904601666666,1015.494535,1802.90609,1318.9524279999998,1880.921033,1309.253299,1699.249247,1564.615331,1335.214674,1598.0554619999998,1674.021712
helen/trainset/2495650350_1.jpg,1.67,246.0,384.5,287.04342016666664,222.71430216666667,311.7070825,136.21008616666666,365.447427,162.363779,426.180739,284.416123,438.301667,207.882192,473.226676,198.146697,471.474096,232.340616
helen/trainset/2236814888_2.jpg,1.92,573.5,578.0,447.3258003333333,622.9069949999999,461.47610183333336,471.71087300000005,526.9124730000001,530.1406969999999,621.360353,631.671297,621.978053,542.079376,646.380717,493.932634,657.42791,546.335076
helen/trainset/185577937_1.jpg,2.86,845.0,848.0,677.4842756666666,1022.4128243333333,675.8542628333333,764.1150358333334,773.772196,911.319775,886.7813060000001,1013.35805,881.217283,899.279008,945.655363,770.203413,961.059877,899.2185949999999
lfpw/trainset/image_0138.png,0.98,204.0,224.5,179.14935566666668,248.3149441666667,177.0169225,162.7791565,211.33495,199.9108,249.308089,240.023374,251.678933,202.665312,261.62955,165.330701,271.251918,203.193667
helen/trainset/2849854366_1.jpg,2.28,277.0,598.0,468.74886633333335,339.63448983333336,480.5905533333333,153.41047600000002,533.927984,229.633623,669.238274,340.20594500000004,660.118891,247.487128,713.1813860000001,207.310717,729.659997,260.894457
helen/trainset/2634866872_1.jpg,7.825,2019.5,1753.0,1370.0293296666666,2413.242927,1366.8165865,1809.8485036666668,1469.4688130000002,2142.109198,1917.306771,2369.58579,1893.634817,2127.396004,1932.316287,1850.876249,1950.431045,2126.666943
helen/trainset/2921367780_2.jpg,3.06,838.0,827.0,700.587684,951.1918778333334,697.5208168333334,706.4425876666668,767.8542610000001,816.452253,908.082932,897.951785,892.714189,807.8043759999999,941.683918,730.834347,957.959818,807.5434690000001
lfpw/trainset/image_0779.png,0.95,482.0,266.0,206.16329066666665,503.749708,212.72413316666666,427.6433253333334,238.067509,455.24794800000006,295.437965,499.002494,291.08450600000003,461.85208200000005,313.32673900000003,446.426752,313.03572599999995,466.537361
lfpw/trainset/image_0526.png,0.965,233.5,250.5,191.53218083333334,278.7440276666667,193.7331928333333,191.43348550000005,220.833533,237.101128,263.908136,284.869391,262.170432,238.480145,291.118239,191.593007,294.999779,239.404179
lfpw/trainset/image_0048.png,0.835,199.0,179.5,123.21806416666668,227.23056966666664,127.75716716666666,163.67912383333334,141.245046,193.554109,176.984724,240.904117,175.499576,196.328029,215.310282,166.270043,225.794775,202.181882
helen/trainset/2384712054_1.jpg,1.785,435.5,499.5,370.5166693333333,512.9169085,371.2639316666666,361.48044283333337,425.28713099999993,429.5516769999999,541.3331599999999,505.071842,535.277892,431.237559,561.93663,369.986733,572.153224,431.718921
helen/trainset/2583560347_1.jpg,1.55,467.0,416.0,324.1342203333333,424.05670449999997,337.21546383333333,347.61234199999996,384.52022,353.374809,451.010938,469.235557,457.423075,378.420793,498.102301,379.730561,505.641081,409.738117
helen/trainset/2945212488_1.jpg,2.37,487.0,384.0,259.058921,570.4129405,263.64283600000005,387.518286,298.222237,461.225152,438.438717,559.144866,429.226977,470.459753,491.595265,403.37397,494.927711,474.701435
helen/trainset/2817580682_1.jpg,4.645,1298.5,1427.0,1166.9793175,1556.0998466666667,1163.162689,1128.1823531666666,1258.891504,1417.294326,1516.55971,1601.490913,1489.602223,1406.044188,1612.923104,1132.003267,1624.306381,1405.197184
helen/trainset/2190740171_1.jpg,2.16,572.0,591.0,470.5173761666667,590.3498268333333,463.36440049999993,418.836205,561.09997,456.464054,681.644348,568.679713,670.136231,474.46259800000007,701.603588,436.339722,731.072134,479.609293
helen/trainset/1563845683_1.jpg,2.45,732.0,734.0,564.4059928333332,839.283203,557.4477586666666,618.1658775,662.024735,716.3576730000001,764.4823200000001,852.203325,761.593642,715.1924190000001,805.339114,612.75147,834.67629,713.630033
helen/trainset/169346774_2.jpg,2.525,763.5,758.5,611.6377878333334,764.8726568333333,608.6190478333333,615.681555,664.1027230000001,632.6732820000001,810.4204480000001,733.138815,774.051608,638.933928,897.077325,639.690233,931.716151,663.490446
helen/trainset/2851040724_1.jpg,5.755,1761.5,1224.5,880.4415789999999,1902.9754175,896.6987803333333,1437.1336554999998,1027.555677,1580.955767,1316.48754,1966.773652,1297.347946,1614.372406,1465.819339,1421.64475,1501.657399,1623.698847
afw/3187108438_1.jpg,1.07,595.0,404.0,352.89930133333337,668.4550373333333,345.2894181666666,591.7865226666667,365.178962,645.449745,433.020621,664.008163,424.39703,633.1518639999999,434.977005,589.2330049999999,443.311964,630.4313099999999
helen/trainset/1297446285_1.jpg,6.995,816.5,801.0,501.90263566666664,976.206536,472.9960193333333,458.07657199999994,721.382063,660.974223,1036.609231,907.334164,999.340196,661.458234,1092.51288,526.526795,1189.200392,656.5574889999999
helen/trainset/2202741165_3.jpg,1.475,436.5,433.5,343.8961473333334,473.16446049999996,338.9995536666667,348.4547396666667,393.820081,390.413938,459.735349,477.255464,456.0076,398.273884,496.380887,353.82023,510.38386900000006,398.48664
helen/trainset/146978430_2.jpg,1.66,489.5,497.0,394.1757448333333,558.0579618333333,402.9358465,439.0647113333334,442.622233,516.649777,509.755854,572.395153,517.050759,519.781267,587.56579,468.713184,599.49565,536.259634
helen/trainset/2538980825_1.jpg,1.46,444.0,448.0,343.0486145,551.6882721666667,347.3798531666667,428.62135083333334,401.998857,519.682584,460.418912,540.612429,463.14474,495.050546,508.528075,413.245263,515.477349,498.069981
lfpw/trainset/image_0735.png,0.7,201.0,137.5,90.71747899999998,225.54472,93.77254966666665,168.28898933333332,111.336428,193.494903,157.273317,223.997722,156.011042,197.819605,165.006596,176.376784,165.48013899999998,197.561456
helen/trainset/2570966789_1.jpg,2.9,435.0,659.0,488.7269878333334,599.2239785,499.65005966666666,366.40124183333336,576.356767,522.428394,726.759338,611.5036230000001,710.8859150000001,522.927021,800.030803,406.91559,804.947392,520.6431150000001
helen/trainset/2364435605_1.jpg,11.69,1171.0,1864.5,1368.1075701666668,1882.3751681666665,1262.4147391666665,868.6365091666668,1695.773054,1475.883282,2422.368382,1565.702486,2327.718671,1306.807688,2551.384486,864.181098,2625.77116,1268.406724
helen/trainset/1466887621_1.jpg,2.41,754.0,743.5,594.0188298333334,882.0481746666666,589.6638266666666,648.362835,679.846269,767.707223,803.262942,865.116307,792.35564,756.5058799999999,862.112884,659.660309,884.3546859999999,753.732876
helen/trainset/155093594_1.jpg,1.54,418.0,417.5,347.3406543333333,507.07830366666667,347.9985256666667,384.03648733333335,393.798867,456.243137,468.488013,478.917968,462.364799,443.739422,477.559483,397.383582,482.171739,443.732751
helen/trainset/2308489181_3.jpg,1.635,467.5,469.5,377.1028285,536.0976905,377.31875633333334,407.0357441666667,425.8005030000001,472.681025,506.077987,529.1940969999999,502.655912,474.504299,536.346097,425.62982,542.920519,473.120096
helen/trainset/2214566485_1.jpg,1.475,242.5,280.5,197.16014366666664,318.1034911666667,189.29615850000002,170.38764999999998,277.545794,207.708577,329.784411,294.550828,327.429797,223.89284,356.947579,195.590027,388.741392,238.708225
helen/trainset/1404860998_1.jpg,1.695,270.5,488.5,404.41041233333334,347.4372965,397.4837395,204.11724866666668,468.918978,269.116312,529.561648,323.97739900000005,525.968374,261.920797,545.578035,197.78527,567.1433490000001,255.627528
helen/trainset/2853173185_1.jpg,1.62,490.0,348.5,266.5143773333333,528.3662333333333,262.9923875,394.7666561666667,286.704245,423.094268,394.755732,506.479684,376.783304,425.665764,415.856696,387.50171,430.029399,425.171914
lfpw/trainset/image_0107.png,0.51,377.0,128.5,101.85060566666665,411.9513748333334,101.20927783333336,373.5874221666666,114.677,401.300289,140.55291699999998,407.307224,139.144094,395.900045,147.335574,373.967562,149.52465700000002,394.421602
helen/trainset/2690491397_1.jpg,2.56,570.5,786.0,633.7807888333333,692.782677,655.1753491666667,482.64856533333324,691.9932,605.748255,843.286219,702.2408360000001,838.426206,620.075217,917.973474,554.702313,915.502847,631.219517
lfpw/trainset/image_0727.png,0.72,223.5,153.0,110.24252866666667,232.67519266666667,114.36085250000001,176.77616983333334,132.369388,189.831571,175.383777,223.566019,171.51306,193.173496,191.036807,182.756311,193.707379,197.359526
helen/trainset/2383880067_1.jpg,1.765,429.5,411.5,296.26074216666666,489.82766499999997,297.0472965,347.2750181666667,322.707216,396.692981,436.893017,482.377779,429.419783,403.704271,461.586676,354.665883,463.248395,403.792573
afw/4538917191_5.jpg,0.855,1324.5,1540.0,1493.1896844999999,1383.1377543333335,1488.174639,1315.9739611666664,1503.588946,1359.539817,1554.656665,1383.132044,1549.346335,1355.340029,1564.917455,1317.893194,1573.078083,1353.66985
afw/5082623456_2.jpg,0.48,98.0,158.0,128.977448,131.18014349999999,130.43703016666666,96.15279666666667,142.320479,124.973344,170.125163,131.40164,169.991254,122.183799,176.752447,105.971561,177.51646000000002,122.344593
helen/trainset/21705205_1.jpg,4.275,1155.5,1211.0,943.2239918333333,1227.6857856666668,955.9047176666667,877.234194,1051.224681,963.468788,1254.144289,1250.49575,1250.014191,1010.747422,1404.736049,905.862795,1433.8673130000002,1021.671674
helen/trainset/2638234993_1.jpg,7.2,1750.0,1281.5,1015.9268655,2036.5469605,950.1246993333333,1456.1143250000002,1077.027841,1680.234477,1434.089039,1858.900873,1341.586542,1643.994885,1510.169212,1481.240552,1560.092119,1612.604844
helen/trainset/2454607429_1.jpg,5.635,1254.5,1644.0,1297.3416291666665,1421.7194826666666,1336.2587511666668,962.0718846666667,1526.2442529999998,1186.0953470000002,1784.200834,1465.9264859999998,1796.238686,1222.076432,1903.19109,1045.728535,1913.239309,1236.803148
lfpw/trainset/image_0260.png,0.935,138.5,147.5,92.47461716666668,205.73808050000002,90.49702166666667,135.52296216666664,120.526615,183.405684,170.538848,187.223409,166.844433,168.449736,189.242244,134.565622,192.053113,165.249653
helen/trainset/2350688586_1.jpg,1.755,504.0,512.5,395.3466906666666,573.3234185,396.5715168333333,433.39633449999997,457.224195,502.976278,561.32965,560.828233,552.699778,498.936722,588.276417,451.0620070000001,596.802482,498.336673
lfpw/trainset/image_0800.png,0.93,156.0,218.0,162.5596295,224.91007416666673,164.8992715,152.46187416666666,191.63806,206.190299,246.36714,215.65716,244.314339,199.19366,265.748454,165.978082,264.928826,200.465151
lfpw/trainset/image_0742.png,0.56,202.0,164.0,137.81278083333333,241.9042688333333,133.33808733333333,194.35035033333335,147.680999,226.418254,182.349139,231.700988,178.975116,218.081004,189.323363,197.960874,192.677104,215.702415
helen/trainset/2103921848_1.jpg,1.77,531.0,540.5,421.73848,646.3131523333333,422.76856933333335,495.46532333333334,475.46655,593.218307,582.444622,636.301387,576.92532,575.8132820000001,610.0618049999999,502.969331,617.2113099999999,576.554799
helen/trainset/1207566864_1.jpg,2.015,484.0,332.5,193.24549116666665,624.6908396666666,205.57316,467.13591750000006,272.900739,627.4102809999999,380.650384,625.59748,375.485804,591.05626,428.127851,505.607038,428.852743,588.0914740000001
helen/trainset/2662819619_1.jpg,1.42,342.0,279.0,202.94013883333332,437.2317808333334,208.62829766666673,326.0596961666667,253.21396,404.310836,329.24633900000003,426.438596,327.103594,396.413412,355.627551,352.749719,354.265582,396.186698
helen/trainset/1425321029_1.jpg,2.49,494.0,660.0,509.8118233333334,536.4171468333333,503.0616076666667,344.5821388333334,526.166921,363.5361,678.2793389999999,485.635487,650.543612,368.557801,735.983831,328.199034,743.317322,358.400232
lfpw/trainset/image_0679.png,0.8,163.0,165.0,121.8554385,168.39589716666669,127.00094833333334,114.27674283333333,154.541135,122.49143,198.309765,171.016855,193.085726,134.153909,211.537179,130.537205,214.308697,143.030463
helen/trainset/2850228639_1.jpg,5.165,1499.0,1401.5,1041.5442141666665,1692.7952475,1041.6648343333334,1221.0288831666664,1221.1100199999998,1408.473156,1516.225812,1734.0036510000002,1500.50074,1426.45382,1585.827301,1214.638488,1648.790474,1426.399564
helen/trainset/1861774022_1.jpg,2.38,633.0,629.0,473.63454183333334,758.1977933333334,467.4378486666667,548.708553,542.541884,666.800749,653.915352,751.493734,643.57868,652.4900759999999,724.033495,539.6965849999999,746.8335,648.236631
afw/5151536225_1.jpg,2.13,1220.0,561.0,452.1158776666667,1305.3466326666667,447.41488350000003,1129.4211853333334,521.77751,1213.501808,627.352037,1296.014822,615.447545,1205.718499,631.869497,1133.891125,640.972362,1204.182584
helen/trainset/2228100915_2.jpg,1.64,485.0,485.5,393.03237383333334,567.8867911666667,387.4405320000001,427.401633,421.667551,503.390634,522.734144,551.754539,508.802742,494.146782,559.9058660000001,442.666488,567.313268,494.79165
helen/trainset/2326107432_1.jpg,4.415,1273.5,967.5,702.1015761666667,1528.5496846666667,792.3953049999999,1226.9113671666667,930.389362,1523.635077,1057.081728,1602.329984,1105.7506939999998,1504.6344210000002,1243.842169,1310.769769,1196.773078,1548.5045289999998
lfpw/trainset/image_0503.png,0.86,271.0,186.0,134.6616895,288.56653550000004,129.12883466666668,219.58335599999998,148.20576200000002,232.92329300000003,202.986538,282.463383,193.937264,233.847122,219.994771,211.623351,227.839535,226.892877
helen/trainset/1657179414_1.jpg,1.535,235.5,462.0,380.00983883333333,257.85027183333335,393.79170999999997,138.388431,425.017997,170.81391399999998,510.896693,250.002654,506.567683,186.990648,551.174308,172.030775,561.615324,201.811312
helen/trainset/2939528463_1.jpg,2.485,272.5,681.0,523.9548751666667,441.3768141666667,518.4631611666667,253.03046100000003,575.8261669999999,407.803555,729.508359,464.824316,713.844632,385.665025,782.571418,300.585847,786.512062,398.890319
helen/trainset/2666384408_1.jpg,2.05,259.0,481.0,338.19828816666666,317.0240385,347.92329416666666,150.5066915,419.650613,225.945923,535.834321,332.00651,532.12279,230.764952,585.167898,167.498961,605.030585,235.974361
lfpw/trainset/image_0073.png,0.465,165.5,158.5,130.88705716666666,186.48564433333334,133.77737733333333,144.66206250000002,151.247656,166.478425,171.620399,188.1554,172.792236,167.381968,181.000352,152.148923,184.74096,168.76298400000002
helen/trainset/114226877_1.jpg,2.725,821.0,696.5,524.9382868333333,863.0761735,556.8645853333334,668.2659291666668,615.4927349999999,731.18582,759.5253309999999,877.524799,758.448209,773.460516,823.658609,724.222343,815.554987,783.667197
lfpw/trainset/image_0433.png,0.87,186.0,235.5,180.31677350000004,194.17096033333334,182.3613343333333,129.199073,217.997423,149.174607,252.44372,209.089775,260.22508500000004,164.090928,268.921037,142.38230900000002,277.255413,166.373533
helen/trainset/2733601788_1.jpg,1.29,355.0,347.0,269.47610783333334,407.9989811666667,279.4902808333333,309.1439236666667,311.200283,361.716704,377.857833,422.643274,381.531497,369.474705,418.693466,322.446072,416.593948,376.478774
helen/trainset/2398422506_3.jpg,1.91,560.0,542.5,427.20208699999995,600.3640126666666,429.713411,446.80870250000004,486.958095,503.619248,562.817271,603.154984,557.4073860000001,514.133204,608.6294780000001,473.993237,615.187819,523.354205
lfpw/trainset/image_0058.png,0.535,167.5,150.5,120.96182850000001,190.52104516666668,117.90870633333333,146.8238575,139.852586,164.962346,165.90118700000002,182.487962,164.570892,164.120241,173.173769,148.813214,177.258427,163.972023
afw/4239974048_1.jpg,0.995,1704.0,422.5,361.2934383333333,1715.3348313333333,373.7929373333333,1645.6582803333333,398.704796,1656.945857,438.12408,1740.156573,446.35007,1679.3017329999998,475.721622,1662.236258,479.23649000000006,1690.673078
helen/trainset/2352534555_1.jpg,6.34,1322.0,1364.0,993.8797785,1557.9236158333333,942.8820781666667,995.4487570000001,1261.002948,1145.591925,1577.250599,1505.659937,1554.628444,1156.321181,1677.059519,937.864493,1788.910082,1134.11534
lfpw/trainset/image_0266.png,0.61,143.0,163.5,127.400313,169.95763049999996,129.6979488333333,115.01146733333333,151.373416,141.80688600000002,180.50114,170.269877,180.077349,143.140959,193.059454,122.536756,193.844878,143.997034
helen/trainset/2762499751_1.jpg,1.67,377.0,240.5,138.55959716666666,490.7488865,144.84767383333335,361.3744495,222.349836,450.330624,304.435723,462.727655,303.5502,424.36752,328.242738,370.243168,332.72925,422.548893
lfpw/trainset/image_0654.png,0.76,172.0,187.5,146.77082516666664,209.3686858333333,144.73140933333335,140.466224,164.749945,171.620174,210.139504,194.130144,202.645121,169.813172,221.78523,149.627814,225.93726,169.291371
lfpw/trainset/image_0066.png,0.86,164.0,213.0,161.73358366666665,196.52696916666665,163.37068633333334,128.080732,183.795586,161.600006,239.84801,191.615903,236.492401,160.61848600000002,260.888954,134.512204,263.253931,161.25389199999998
helen/trainset/2330955410_1.jpg,2.07,494.0,511.5,390.135876,588.4427988333333,397.28908916666666,403.4501535,450.313912,491.701726,566.9871049999999,564.234179,555.386108,493.36769,598.968237,430.955324,606.0489650000001,494.653892
helen/trainset/1375169218_1.jpg,1.53,420.0,212.0,147.0509505,492.5870471666667,134.62157966666666,345.8878188333333,227.119116,401.096452,285.06156,460.723052,283.777007,396.168835,298.314476,343.317068,316.513279,393.280753
helen/trainset/221629697_1.jpg,5.13,1514.0,1019.0,674.8713226666666,1789.0572358333332,670.4528198333333,1375.8190923333334,833.039883,1643.381584,1175.403729,1774.49283,1153.848094,1617.936642,1246.175473,1451.151372,1264.353009,1622.209472
helen/trainset/2097991401_1.jpg,2.3,696.5,704.0,565.2928018333333,752.7850435,591.3456781666666,555.7962090000001,637.153282,624.133191,745.925821,783.888351,757.947177,651.453496,817.615787,591.742436,813.772498,670.411109
afw/3858593140_2.jpg,0.6,237.0,144.5,123.00193433333334,241.872523,117.7685795,197.7525885,142.311976,210.160935,171.063179,243.05436,168.38710600000002,215.063498,174.862206,202.094101,180.999506,214.952995
helen/trainset/2677149532_1.jpg,2.18,374.0,330.5,199.57840166666665,474.22269400000005,199.14932066666668,289.3088230000001,276.183786,375.861276,397.760457,467.90456,400.81086,372.183661,428.307638,293.444311,445.7109400000001,370.153309
afw/2406586388_2.jpg,0.7,252.0,771.0,717.6613046666666,280.8042301666667,718.5187646666667,226.28457200000003,733.831886,254.09408,768.840287,281.299913,767.595738,252.188684,783.019312,229.693799,783.552173,252.380018
helen/trainset/280005127_1.jpg,3.375,997.5,878.5,661.298731,1035.5402283333333,660.9960056666667,771.4061335,752.22199,830.319603,958.064251,1021.085156,939.200165,853.3700550000001,1008.250033,790.60272,1038.0727470000002,858.147447
helen/trainset/1224500832_1.jpg,13.02,1289.5,1935.0,1197.7128708333332,1624.982698,1313.8116071666666,676.6573196666666,1557.495753,699.9261809999999,2279.086258,1566.695013,2277.405839,967.998131,2552.87781,829.009553,2551.875736,1032.200644
helen/trainset/2719463843_1.jpg,4.835,1458.5,1220.5,914.4273851666666,1675.3579168333333,913.1189875,1232.1225986666668,1054.450662,1432.223909,1335.467673,1644.760146,1316.936256,1423.311587,1392.665701,1248.720943,1409.2863550000002,1423.809813
helen/trainset/131853693_1.jpg,2.625,789.5,779.5,630.9488723333333,847.4356621666666,640.5180641666667,630.4818333333334,696.467561,700.696505,814.299249,817.3520129999999,807.850858,712.289666,892.073676,668.0991769999999,913.094669,722.0177
lfpw/trainset/image_0128.png,0.645,303.0,101.5,62.327677,335.67598733333335,61.03955116666666,278.70024083333334,83.031936,307.703392,111.626164,325.749675,109.769759,306.577832,127.96733,292.247471,135.311915,306.854079
lfpw/trainset/image_0273.png,0.52,94.0,98.0,61.716648666666664,113.0762115,65.12385916666666,67.99955200000001,85.54234,89.661959,114.115197,114.349653,114.102432,93.326894,127.404287,79.455111,124.780277,95.223306
helen/trainset/105300174_2.jpg,2.355,677.5,630.5,480.12586716666664,778.5137348333334,477.61298300000004,562.3888123333332,576.044386,663.4679610000001,665.202854,785.981551,668.161842,660.97047,730.966625,557.329826,751.480274,658.661004
helen/trainset/2511905092_1.jpg,2.85,666.0,808.5,652.4963266666667,808.5187706666666,662.4149175,565.6004453333334,764.397507,698.737027,860.8983900000001,824.764996,866.7929949999999,696.4658870000001,915.848372,591.43794,943.972225,696.49165
helen/trainset/2940587892_1.jpg,9.1,1820.0,1625.5,1169.7569751666667,2226.4040816666666,1190.3738919999998,1464.5457768333333,1543.100435,1843.004464,1917.469756,2147.549269,1905.03031,1853.536638,2023.028342,1619.510083,2060.715289,1867.721774
helen/trainset/2139767101_2.jpg,1.405,405.5,406.0,321.86608300000006,479.4720816666667,318.2304541666667,367.63280249999997,356.10807,433.900005,426.711839,474.853584,421.477797,427.463989,460.473028,373.361844,469.773254,426.399705
helen/trainset/2567215951_1.jpg,1.51,312.0,325.0,225.02336866666667,427.86782366666665,226.75336083333335,324.2246533333334,285.0583,421.523337,360.38919,416.81056,362.435129,397.109083,395.9172,338.85296,394.461464,396.55417
lfpw/trainset/image_0190.png,0.595,147.5,112.5,76.48545466666667,171.53368333333336,78.05134233333332,121.10971649999999,95.748055,142.78458500000002,123.898948,169.864546,123.417672,145.125791,142.203692,124.761256,141.63438,147.391702
afw/4492032921_1.jpg,1.08,470.5,269.0,204.5982723333333,516.4064016666666,198.14103966666667,424.88356666666664,229.69257,466.347355,294.515257,511.079717,288.313698,463.25855700000005,307.272251,420.86523,314.337171,461.934682
helen/trainset/2879155528_1.jpg,1.62,481.0,480.0,402.24423849999994,583.7552643333333,382.5135041666667,453.2494961666667,441.044994,534.237713,542.598267,540.32738,528.7061160000001,505.941268,559.527751,451.95967300000007,573.985773,496.368764
helen/trainset/2537969929_1.jpg,8.775,1124.5,2095.0,1663.8519713333333,1556.8271638333335,1622.2610126666666,854.2293696666666,1875.384887,1187.310475,2360.84731,1429.226493,2290.705611,1142.596862,2542.22278,859.044366,2649.094986,1113.1269140000002
helen/trainset/2320302773_1.jpg,3.865,1146.5,693.5,495.26929966666665,1199.0683228333332,481.072438,901.5217671666668,653.2589929999999,972.120052,844.888181,1165.751906,843.9868050000001,1024.003395,880.691977,965.808183,892.5338310000001,1024.772167
helen/trainset/203328057_1.jpg,4.125,459.5,697.5,461.953618,635.2006076666667,486.17516133333334,311.4243843333333,590.921465,485.520756,817.539659,632.393906,809.799974,493.22893,882.342246,382.46341,888.9600130000001,508.471055
helen/trainset/2535719318_3.jpg,2.44,708.5,731.0,581.9829970000001,812.0611265000001,625.1203171666667,656.7369934999999,680.606581,807.681374,747.372255,889.617318,783.162588,816.789758,827.465604,714.599597,809.4573790000001,839.2924300000001
lfpw/trainset/image_0569.png,1.26,230.0,177.5,102.8086225,291.8239611666667,107.09776083333334,178.2628075,155.356192,235.295056,222.24643,287.03992200000005,214.802284,234.858101,250.413771,187.60012,260.832794,235.795264
helen/trainset/2947222498_1.jpg,3.99,1191.0,1161.0,904.5932174999999,1328.6485621666668,912.4548974999999,1008.4399721666668,1010.404564,1151.827945,1229.06833,1387.37,1230.169587,1169.239156,1298.048973,1017.566853,1326.3183,1173.533843
helen/trainset/2568977268_1.jpg,2.49,775.5,753.0,588.7174353333334,742.2482095,602.4645863333334,590.3528831666666,673.349869,576.315212,820.028858,730.699195,807.839171,622.74509,859.636299,600.906258,869.143488,634.812149
helen/trainset/271207560_1.jpg,2.02,617.0,613.5,480.5564425,631.6231063333333,487.6398718333334,481.58909750000004,560.004419,507.831589,655.602479,636.856197,650.352017,540.589766,716.868076,516.31678,732.213832,555.519376
helen/trainset/2331853202_1.jpg,1.545,388.5,323.0,239.05451599999995,418.9999635,256.172861,297.671062,313.567117,353.202539,372.782961,437.944158,382.283819,365.296258,408.860957,335.784209,406.718389,377.175246
helen/trainset/2365877276_1.jpg,2.125,227.5,383.0,248.77949916666668,334.8544171666667,255.26944166666667,182.55946633333335,313.275394,339.775394,429.485985,375.168251,434.801256,311.449039,473.135,230.053719,461.919483,308.49460600000003
